440_109;109;01.05.2016 00:00:00;204.771
440_109;109;01.06.2016 00:00:00;178.397
440_109;109;01.07.2016 00:00:00;168.089
440_109;109;01.08.2016 00:00:00;207.128
440_109;109;01.09.2016 00:00:00;190.514
440_109;109;01.10.2016 00:00:00;173.520
440_109;109;01.11.2016 00:00:00;166.666
440_109;109;01.12.2016 00:00:00;185.895
440_109;109;01.01.2017 00:00:00;172.126
440_109;109;01.02.2017 00:00:00;158.961
440_109;109;01.03.2017 00:00:00;172.424
440_109;109;01.04.2017 00:00:00;161.385
440_109;109;01.05.2017 00:00:00;162.465
440_109;109;01.06.2017 00:00:00;152.300
440_109;109;01.07.2017 00:00:00;153.479
440_109;109;01.08.2017 00:00:00;159.431
440_109;109;01.09.2017 00:00:00;154.605
440_109;109;01.10.2017 00:00:00;138.551
440_109;109;01.11.2017 00:00:00;127.547
440_109;109;01.12.2017 00:00:00;129.166
440_109;109;01.01.2018 00:00:00;144.506
440_109;109;01.02.2018 00:00:00;131.725
440_109;109;01.03.2018 00:00:00;161.651
440_109;109;01.04.2018 00:00:00;141.285
440_109;109;01.05.2018 00:00:00;144.285
440_109;109;01.06.2018 00:00:00;131.111
440_109;109;01.07.2018 00:00:00;127.076
440_109;109;01.08.2018 00:00:00;119.146
440_109;109;01.09.2018 00:00:00;108.618
440_109;109;01.10.2018 00:00:00;123.039
440_109;109;01.11.2018 00:00:00;110.196
440_109;109;01.12.2018 00:00:00;104.825
440_109;109;01.01.2019 00:00:00;92.478
440_109;109;01.02.2019 00:00:00;74.475
440_109;109;01.03.2019 00:00:00;68.092
